meter_id,dt_id,feeder_id,zone,sanctioned_load,tariff_type,lat,long
M00309,DT-406,FDR-002,RR_Nagar,1.7,LT2-domestic,12.849967,77.524405
M00310,DT-406,FDR-002,RR_Nagar,2.4,LT2-domestic,12.848948,77.523376
M00311,DT-406,FDR-002,RR_Nagar,36.6,LT5-commercial,12.850417,77.524166
M00312,DT-406,FDR-002,RR_Nagar,3.7,LT2-domestic,12.849278,77.525189
M00313,DT-406,FDR-002,RR_Nagar,1.3,LT2-domestic,12.847961,77.524117
M00314,DT-406,FDR-002,RR_Nagar,1.8,LT2-domestic,12.849873,77.524849
M00315,DT-406,FDR-002,RR_Nagar,1.7,LT2-domestic,12.849309,77.52337
M00316,DT-406,FDR-002,RR_Nagar,5.0,LT2-domestic,12.849066,77.523053
M00317,DT-406,FDR-002,RR_Nagar,3.6,LT2-domestic,12.848984,77.523549
M00318,DT-406,FDR-002,RR_Nagar,16.3,LT5-commercial,12.84928,77.52393
M00319,DT-406,FDR-002,RR_Nagar,1.1,LT2-domestic,12.849588,77.524549
M00320,DT-406,FDR-002,RR_Nagar,4.1,LT2-domestic,12.850128,77.525665
M00321,DT-406,FDR-002,RR_Nagar,22.4,LT5-commercial,12.850389,77.523585
M00322,DT-406,FDR-002,RR_Nagar,3.4,LT2-domestic,12.848705,77.522546
M00323,DT-406,FDR-002,RR_Nagar,1.0,LT2-domestic,12.851598,77.524228
M00324,DT-406,FDR-002,RR_Nagar,4.3,LT2-domestic,12.849913,77.525296
M00325,DT-406,FDR-002,RR_Nagar,3.5,LT2-domestic,12.849923,77.523416
M00326,DT-406,FDR-002,RR_Nagar,1.6,LT2-domestic,12.848486,77.523131
M00327,DT-406,FDR-002,RR_Nagar,2.7,LT2-domestic,12.850829,77.524404
M00328,DT-406,FDR-002,RR_Nagar,2.6,LT2-domestic,12.852168,77.524424
M00329,DT-406,FDR-002,RR_Nagar,1.4,LT2-domestic,12.85022,77.525389
M00330,DT-406,FDR-002,RR_Nagar,4.9,LT2-domestic,12.851004,77.524679
M00331,DT-406,FDR-002,RR_Nagar,4.2,LT2-domestic,12.848689,77.523438
M00332,DT-406,FDR-002,RR_Nagar,2.7,LT2-domestic,12.848352,77.524046
M00333,DT-406,FDR-002,RR_Nagar,4.6,LT2-domestic,12.850346,77.524282
M00334,DT-406,FDR-002,RR_Nagar,4.2,LT2-domestic,12.850588,77.524327
M00335,DT-406,FDR-002,RR_Nagar,30.2,LT5-commercial,12.849645,77.525072
M00336,DT-406,FDR-002,RR_Nagar,2.5,LT2-domestic,12.851226,77.522002
M00337,DT-406,FDR-002,RR_Nagar,3.2,LT2-domestic,12.848001,77.524211
M00338,DT-406,FDR-002,RR_Nagar,4.7,LT2-domestic,12.848263,77.525864
M00339,DT-406,FDR-002,RR_Nagar,3.6,LT2-domestic,12.848939,77.524246
M00340,DT-406,FDR-002,RR_Nagar,2.8,LT2-domestic,12.850903,77.524196
M00341,DT-406,FDR-002,RR_Nagar,25.8,LT5-commercial,12.849927,77.524871
M00342,DT-406,FDR-002,RR_Nagar,4.9,LT2-domestic,12.849854,77.524277
M00343,DT-406,FDR-002,RR_Nagar,1.3,LT2-domestic,12.850015,77.522722
M00344,DT-406,FDR-002,RR_Nagar,3.2,LT2-domestic,12.852533,77.524239
M00345,DT-406,FDR-002,RR_Nagar,1.6,LT2-domestic,12.850774,77.52404
H80346,DT-406,FDR-002,RR_Nagar,5.0,LT2-domestic,12.85155,77.523342
M00347,DT-406,FDR-002,RR_Nagar,2.7,LT2-domestic,12.848602,77.525295
M00348,DT-406,FDR-002,RR_Nagar,3.4,LT2-domestic,12.849505,77.524269
M00349,DT-406,FDR-002,RR_Nagar,4.2,LT2-domestic,12.848826,77.521913
M00350,DT-407,FDR-002,RR_Nagar,2.4,LT2-domestic,12.812164,77.54423
H80351,DT-407,FDR-002,RR_Nagar,3.6,LT2-domestic,12.811289,77.5439
M00352,DT-407,FDR-002,RR_Nagar,4.5,LT2-domestic,12.809825,77.544329
M00353,DT-407,FDR-002,RR_Nagar,3.6,LT2-domestic,12.812734,77.543719
M00354,DT-407,FDR-002,RR_Nagar,4.3,LT2-domestic,12.811578,77.544137
M00355,DT-407,FDR-002,RR_Nagar,1.3,LT2-domestic,12.812065,77.54472
M00356,DT-407,FDR-002,RR_Nagar,3.9,LT2-domestic,12.812417,77.544791
M00357,DT-407,FDR-002,RR_Nagar,1.9,LT2-domestic,12.810023,77.545519
M00358,DT-407,FDR-002,RR_Nagar,1.6,LT2-domestic,12.810956,77.545066
M00359,DT-407,FDR-002,RR_Nagar,49.1,LT5-commercial,12.810749,77.541859
M00360,DT-407,FDR-002,RR_Nagar,2.8,LT2-domestic,12.810715,77.542671
M00361,DT-407,FDR-002,RR_Nagar,2.2,LT2-domestic,12.810409,77.542889
M00362,DT-407,FDR-002,RR_Nagar,1.9,LT2-domestic,12.812272,77.544282
M00363,DT-407,FDR-002,RR_Nagar,2.9,LT2-domestic,12.811089,77.544041
M00364,DT-407,FDR-002,RR_Nagar,4.0,LT2-domestic,12.811508,77.543014
M00365,DT-407,FDR-002,RR_Nagar,4.3,LT2-domestic,12.8097,77.543083
M00366,DT-407,FDR-002,RR_Nagar,2.5,LT2-domestic,12.810373,77.545227
M00367,DT-407,FDR-002,RR_Nagar,3.9,LT2-domestic,12.811057,77.543481
M00368,DT-407,FDR-002,RR_Nagar,2.0,LT2-domestic,12.811446,77.542177
M00369,DT-407,FDR-002,RR_Nagar,1.3,LT2-domestic,12.811799,77.543751
M00370,DT-407,FDR-002,RR_Nagar,4.4,LT2-domestic,12.810355,77.543657
M00371,DT-407,FDR-002,RR_Nagar,3.1,LT2-domestic,12.809911,77.544938
M00372,DT-407,FDR-002,RR_Nagar,1.4,LT2-domestic,12.811833,77.542914
M00373,DT-407,FDR-002,RR_Nagar,24.0,LT5-commercial,12.810336,77.544658
M00374,DT-407,FDR-002,RR_Nagar,1.7,LT2-domestic,12.809293,77.541495
M00375,DT-407,FDR-002,RR_Nagar,1.1,LT2-domestic,12.810794,77.543528
M00376,DT-407,FDR-002,RR_Nagar,1.5,LT2-domestic,12.811165,77.543581
M00377,DT-407,FDR-002,RR_Nagar,3.0,LT2-domestic,12.809446,77.544967
M00378,DT-407,FDR-002,RR_Nagar,2.3,LT2-domestic,12.810909,77.543233
M00379,DT-407,FDR-002,RR_Nagar,2.9,LT2-domestic,12.811375,77.543065
M00380,DT-407,FDR-002,RR_Nagar,3.0,LT2-domestic,12.809993,77.54325
M00381,DT-407,FDR-002,RR_Nagar,3.2,LT2-domestic,12.810079,77.544631
M00382,DT-407,FDR-002,RR_Nagar,1.9,LT2-domestic,12.809695,77.543745
M00383,DT-407,FDR-002,RR_Nagar,3.7,LT2-domestic,12.810134,77.543866
M00384,DT-407,FDR-002,RR_Nagar,1.1,LT2-domestic,12.809423,77.544537
M00385,DT-407,FDR-002,RR_Nagar,1.3,LT2-domestic,12.810128,77.544757
M00386,DT-407,FDR-002,RR_Nagar,2.8,LT2-domestic,12.811547,77.542349
M00387,DT-407,FDR-002,RR_Nagar,2.2,LT2-domestic,12.810667,77.542611
M00388,DT-407,FDR-002,RR_Nagar,2.5,LT2-domestic,12.812128,77.54379
M00389,DT-407,FDR-002,RR_Nagar,3.3,LT2-domestic,12.811089,77.543161
M00390,DT-407,FDR-002,RR_Nagar,1.0,LT2-domestic,12.811578,77.544793
M00391,DT-407,FDR-002,RR_Nagar,2.2,LT2-domestic,12.811836,77.543023
M00392,DT-407,FDR-002,RR_Nagar,4.1,LT2-domestic,12.809565,77.542681
M00393,DT-407,FDR-002,RR_Nagar,3.2,LT2-domestic,12.810713,77.543435
M00394,DT-407,FDR-002,RR_Nagar,3.0,LT2-domestic,12.810951,77.542951
M00395,DT-407,FDR-002,RR_Nagar,3.0,LT2-domestic,12.811032,77.543653
M00396,DT-407,FDR-002,RR_Nagar,2.7,LT2-domestic,12.810048,77.543903
M00397,DT-407,FDR-002,RR_Nagar,2.8,LT2-domestic,12.811544,77.543174
M00398,DT-407,FDR-002,RR_Nagar,4.1,LT2-domestic,12.811464,77.544472
M00399,DT-407,FDR-002,RR_Nagar,4.3,LT2-domestic,12.810685,77.54227
M00400,DT-408,FDR-003,RR_Nagar,3.8,LT2-domestic,12.819635,77.571371
M00401,DT-408,FDR-003,RR_Nagar,1.9,LT2-domestic,12.817085,77.570698
M00402,DT-408,FDR-003,RR_Nagar,4.2,LT2-domestic,12.816173,77.571167
M00403,DT-408,FDR-003,RR_Nagar,1.0,LT2-domestic,12.818146,77.56982
M00404,DT-408,FDR-003,RR_Nagar,2.6,LT2-domestic,12.817853,77.569281
M00405,DT-408,FDR-003,RR_Nagar,17.0,LT5-commercial,12.81779,77.571299
M00406,DT-408,FDR-003,RR_Nagar,3.4,LT2-domestic,12.817593,77.570499
M00407,DT-408,FDR-003,RR_Nagar,4.8,LT2-domestic,12.816241,77.570808
M00408,DT-408,FDR-003,RR_Nagar,1.6,LT2-domestic,12.818762,77.568296
M00409,DT-408,FDR-003,RR_Nagar,4.5,LT2-domestic,12.817562,77.570829
H80410,DT-408,FDR-003,RR_Nagar,1.6,LT2-domestic,12.816921,77.57018
M00411,DT-408,FDR-003,RR_Nagar,1.1,LT2-domestic,12.818006,77.570726
M00412,DT-408,FDR-003,RR_Nagar,4.9,LT2-domestic,12.819748,77.571155
M00413,DT-408,FDR-003,RR_Nagar,1.4,LT2-domestic,12.818375,77.570623
M00414,DT-408,FDR-003,RR_Nagar,3.6,LT2-domestic,12.82006,77.570514
M00415,DT-408,FDR-003,RR_Nagar,1.0,LT2-domestic,12.819365,77.57079
M00416,DT-408,FDR-003,RR_Nagar,2.4,LT2-domestic,12.818068,77.569567
M00417,DT-408,FDR-003,RR_Nagar,3.9,LT2-domestic,12.818089,77.570274
M00418,DT-408,FDR-003,RR_Nagar,1.6,LT2-domestic,12.817228,77.57193
M00419,DT-408,FDR-003,RR_Nagar,4.0,LT2-domestic,12.819233,77.56991
M00420,DT-408,FDR-003,RR_Nagar,2.1,LT2-domestic,12.818828,77.569993
M00421,DT-408,FDR-003,RR_Nagar,4.9,LT2-domestic,12.816544,77.570934
H80422,DT-408,FDR-003,RR_Nagar,2.6,LT2-domestic,12.81877,77.569846
M00423,DT-408,FDR-003,RR_Nagar,40.9,LT5-commercial,12.816823,77.570806
M00424,DT-408,FDR-003,RR_Nagar,23.6,LT5-commercial,12.81764,77.571064
M00425,DT-408,FDR-003,RR_Nagar,3.6,LT2-domestic,12.818641,77.570626
H80426,DT-408,FDR-003,RR_Nagar,4.1,LT2-domestic,12.8184,77.571892
M00427,DT-408,FDR-003,RR_Nagar,1.7,LT2-domestic,12.819708,77.56831
M00428,DT-408,FDR-003,RR_Nagar,3.7,LT2-domestic,12.81672,77.572054
M00429,DT-408,FDR-003,RR_Nagar,2.1,LT2-domestic,12.818773,77.569609
M00430,DT-408,FDR-003,RR_Nagar,3.6,LT2-domestic,12.817254,77.571966
M00431,DT-408,FDR-003,RR_Nagar,2.0,LT2-domestic,12.819025,77.571226
M00432,DT-408,FDR-003,RR_Nagar,2.8,LT2-domestic,12.816694,77.571876
M00433,DT-408,FDR-003,RR_Nagar,3.8,LT2-domestic,12.818755,77.571387
M00434,DT-408,FDR-003,RR_Nagar,3.1,LT2-domestic,12.820373,77.56988
M00435,DT-408,FDR-003,RR_Nagar,3.7,LT2-domestic,12.820308,77.57146
M00436,DT-408,FDR-003,RR_Nagar,1.4,LT2-domestic,12.819259,77.56848
M00437,DT-408,FDR-003,RR_Nagar,1.2,LT2-domestic,12.819087,77.570943
M00438,DT-408,FDR-003,RR_Nagar,3.2,LT2-domestic,12.815866,77.571281
M00439,DT-408,FDR-003,RR_Nagar,16.5,LT5-commercial,12.818571,77.570032
M00440,DT-408,FDR-003,RR_Nagar,4.7,LT2-domestic,12.820293,77.569962
M00441,DT-408,FDR-003,RR_Nagar,4.7,LT2-domestic,12.818403,77.570271
M00442,DT-408,FDR-003,RR_Nagar,3.5,LT2-domestic,12.816662,77.571252
M00443,DT-408,FDR-003,RR_Nagar,3.7,LT2-domestic,12.817993,77.570695
M00444,DT-408,FDR-003,RR_Nagar,3.1,LT2-domestic,12.819646,77.57053
M00445,DT-408,FDR-003,RR_Nagar,2.5,LT2-domestic,12.817298,77.569677
M00446,DT-408,FDR-003,RR_Nagar,3.2,LT2-domestic,12.818273,77.570078
M00447,DT-408,FDR-003,RR_Nagar,2.6,LT2-domestic,12.819964,77.571146
M00448,DT-408,FDR-003,RR_Nagar,3.5,LT2-domestic,12.816418,77.568778
M00449,DT-408,FDR-003,RR_Nagar,2.7,LT2-domestic,12.818124,77.572602
M00450,DT-409,FDR-003,RR_Nagar,3.1,LT2-domestic,12.826087,77.585802
M00451,DT-409,FDR-003,RR_Nagar,47.1,LT5-commercial,12.825239,77.58549
M00452,DT-409,FDR-003,RR_Nagar,4.4,LT2-domestic,12.826438,77.585657
M00453,DT-409,FDR-003,RR_Nagar,3.8,LT2-domestic,12.826585,77.58414
M00454,DT-409,FDR-003,RR_Nagar,4.8,LT2-domestic,12.826513,77.586594
M00455,DT-409,FDR-003,RR_Nagar,3.9,LT2-domestic,12.826341,77.585404
M00456,DT-409,FDR-003,RR_Nagar,2.1,LT2-domestic,12.825725,77.586437
M00457,DT-409,FDR-003,RR_Nagar,4.4,LT2-domestic,12.826025,77.584087
M00458,DT-409,FDR-003,RR_Nagar,1.4,LT2-domestic,12.826898,77.586292
M00459,DT-409,FDR-003,RR_Nagar,3.9,LT2-domestic,12.825307,77.585856
M00460,DT-409,FDR-003,RR_Nagar,4.7,LT2-domestic,12.826941,77.586681
M00461,DT-409,FDR-003,RR_Nagar,4.2,LT2-domestic,12.825537,77.587423
M00462,DT-409,FDR-003,RR_Nagar,3.9,LT2-domestic,12.826926,77.586181
M00463,DT-409,FDR-003,RR_Nagar,4.2,LT2-domestic,12.8258,77.585381
M00464,DT-409,FDR-003,RR_Nagar,1.1,LT2-domestic,12.826136,77.584965
M00465,DT-409,FDR-003,RR_Nagar,4.5,LT2-domestic,12.825785,77.584802
M00466,DT-409,FDR-003,RR_Nagar,4.6,LT2-domestic,12.826002,77.587182
M00467,DT-409,FDR-003,RR_Nagar,4.1,LT2-domestic,12.82469,77.585906
M00468,DT-409,FDR-003,RR_Nagar,1.5,LT2-domestic,12.825392,77.584728
M00469,DT-409,FDR-003,RR_Nagar,4.7,LT2-domestic,12.825612,77.587187
M00470,DT-409,FDR-003,RR_Nagar,3.0,LT2-domestic,12.826823,77.584786
M00471,DT-409,FDR-003,RR_Nagar,4.2,LT2-domestic,12.826937,77.587847
M00472,DT-409,FDR-003,RR_Nagar,2.6,LT2-domestic,12.82664,77.587881
M00473,DT-409,FDR-003,RR_Nagar,2.0,LT2-domestic,12.824563,77.583899
M00474,DT-409,FDR-003,RR_Nagar,4.5,LT2-domestic,12.826545,77.587445
M00475,DT-409,FDR-003,RR_Nagar,3.8,LT2-domestic,12.827837,77.586181
M00476,DT-409,FDR-003,RR_Nagar,3.7,LT2-domestic,12.826448,77.58431
M00477,DT-409,FDR-003,RR_Nagar,4.2,LT2-domestic,12.827368,77.585702
M00478,DT-409,FDR-003,RR_Nagar,2.4,LT2-domestic,12.825972,77.586538
M00479,DT-409,FDR-003,RR_Nagar,3.4,LT2-domestic,12.8248,77.587678
M00480,DT-409,FDR-003,RR_Nagar,3.0,LT2-domestic,12.825315,77.586369
M00481,DT-409,FDR-003,RR_Nagar,3.5,LT2-domestic,12.826404,77.586926
M00482,DT-409,FDR-003,RR_Nagar,2.2,LT2-domestic,12.824778,77.586439
M00483,DT-409,FDR-003,RR_Nagar,2.3,LT2-domestic,12.826257,77.584273
M00484,DT-409,FDR-003,RR_Nagar,14.3,LT5-commercial,12.825721,77.586334
M00485,DT-409,FDR-003,RR_Nagar,1.9,LT2-domestic,12.82412,77.585797
M00486,DT-409,FDR-003,RR_Nagar,3.1,LT2-domestic,12.825033,77.585461
M00487,DT-409,FDR-003,RR_Nagar,2.1,LT2-domestic,12.825456,77.585765
M00488,DT-409,FDR-003,RR_Nagar,4.1,LT2-domestic,12.827288,77.587473
M00489,DT-409,FDR-003,RR_Nagar,3.2,LT2-domestic,12.826592,77.585965
M00490,DT-409,FDR-003,RR_Nagar,1.0,LT2-domestic,12.825522,77.585412
M00491,DT-409,FDR-003,RR_Nagar,3.7,LT2-domestic,12.826146,77.585806
M00492,DT-409,FDR-003,RR_Nagar,1.9,LT2-domestic,12.825801,77.587094
M00493,DT-409,FDR-003,RR_Nagar,3.2,LT2-domestic,12.825849,77.587048
M00494,DT-409,FDR-003,RR_Nagar,1.8,LT2-domestic,12.826064,77.587103
M00495,DT-409,FDR-003,RR_Nagar,1.6,LT2-domestic,12.823277,77.585995
M00496,DT-409,FDR-003,RR_Nagar,4.5,LT2-domestic,12.823372,77.58615
M00497,DT-409,FDR-003,RR_Nagar,1.6,LT2-domestic,12.826354,77.586031
M00498,DT-409,FDR-003,RR_Nagar,2.5,LT2-domestic,12.826249,77.584262
M00499,DT-409,FDR-003,RR_Nagar,4.2,LT2-domestic,12.824253,77.586708
M00500,DT-410,FDR-003,RR_Nagar,2.8,LT2-domestic,12.837482,77.602117
H80501,DT-410,FDR-003,RR_Nagar,3.5,LT2-domestic,12.834373,77.603502
M00502,DT-410,FDR-003,RR_Nagar,2.2,LT2-domestic,12.836517,77.604082
M00503,DT-410,FDR-003,RR_Nagar,3.0,LT2-domestic,12.833963,77.603899
M00504,DT-410,FDR-003,RR_Nagar,2.0,LT2-domestic,12.835936,77.603512
M00505,DT-410,FDR-003,RR_Nagar,1.2,LT2-domestic,12.836252,77.603184
M00506,DT-410,FDR-003,RR_Nagar,3.5,LT2-domestic,12.835878,77.60243
M00507,DT-410,FDR-003,RR_Nagar,2.7,LT2-domestic,12.835571,77.602833
M00508,DT-410,FDR-003,RR_Nagar,1.9,LT2-domestic,12.835372,77.602566
M00509,DT-410,FDR-003,RR_Nagar,2.1,LT2-domestic,12.837973,77.60292
M00510,DT-410,FDR-003,RR_Nagar,2.6,LT2-domestic,12.837359,77.603163
M00511,DT-410,FDR-003,RR_Nagar,1.9,LT2-domestic,12.837315,77.603511
M00512,DT-410,FDR-003,RR_Nagar,2.4,LT2-domestic,12.83754,77.602044
M00513,DT-410,FDR-003,RR_Nagar,2.7,LT2-domestic,12.83571,77.602263
M00514,DT-410,FDR-003,RR_Nagar,4.1,LT2-domestic,12.837041,77.60421
M00515,DT-410,FDR-003,RR_Nagar,4.8,LT2-domestic,12.835646,77.602099
M00516,DT-410,FDR-003,RR_Nagar,3.7,LT2-domestic,12.835938,77.603516
M00517,DT-410,FDR-003,RR_Nagar,1.3,LT2-domestic,12.835376,77.603659
M00518,DT-410,FDR-003,RR_Nagar,5.0,LT2-domestic,12.836744,77.603768
M00519,DT-410,FDR-003,RR_Nagar,4.3,LT2-domestic,12.837137,77.603801
M00520,DT-410,FDR-003,RR_Nagar,3.4,LT2-domestic,12.838955,77.602211
M00521,DT-410,FDR-003,RR_Nagar,4.2,LT2-domestic,12.836676,77.603285
M00522,DT-410,FDR-003,RR_Nagar,3.3,LT2-domestic,12.838646,77.602156
M00523,DT-410,FDR-003,RR_Nagar,3.5,LT2-domestic,12.836742,77.60243
M00524,DT-410,FDR-003,RR_Nagar,1.4,LT2-domestic,12.835896,77.601555
M00525,DT-410,FDR-003,RR_Nagar,1.3,LT2-domestic,12.837257,77.602131
M00526,DT-410,FDR-003,RR_Nagar,3.0,LT2-domestic,12.836457,77.603731
M00527,DT-410,FDR-003,RR_Nagar,2.1,LT2-domestic,12.838019,77.601853
M00528,DT-410,FDR-003,RR_Nagar,3.2,LT2-domestic,12.83692,77.603617
M00529,DT-410,FDR-003,RR_Nagar,3.0,LT2-domestic,12.835427,77.60205
H80530,DT-410,FDR-003,RR_Nagar,3.5,LT2-domestic,12.837007,77.602789
M00531,DT-410,FDR-003,RR_Nagar,2.8,LT2-domestic,12.836375,77.603149
M00532,DT-410,FDR-003,RR_Nagar,46.2,LT5-commercial,12.835546,77.601279
M00533,DT-410,FDR-003,RR_Nagar,4.6,LT2-domestic,12.835586,77.602884
M00534,DT-410,FDR-003,RR_Nagar,2.5,LT2-domestic,12.835906,77.603339
M00535,DT-410,FDR-003,RR_Nagar,3.4,LT2-domestic,12.835671,77.60409
M00536,DT-410,FDR-003,RR_Nagar,3.8,LT2-domestic,12.836637,77.603809
M00537,DT-410,FDR-003,RR_Nagar,2.5,LT2-domestic,12.837318,77.601341
M00538,DT-410,FDR-003,RR_Nagar,4.5,LT2-domestic,12.835746,77.601159
M00539,DT-410,FDR-003,RR_Nagar,2.6,LT2-domestic,12.835217,77.603124
M00540,DT-410,FDR-003,RR_Nagar,4.3,LT2-domestic,12.837758,77.601748
M00541,DT-410,FDR-003,RR_Nagar,3.1,LT2-domestic,12.835474,77.603122
M00542,DT-410,FDR-003,RR_Nagar,39.4,LT5-commercial,12.836578,77.602683
M00543,DT-410,FDR-003,RR_Nagar,3.2,LT2-domestic,12.836554,77.602863
M00544,DT-410,FDR-003,RR_Nagar,1.3,LT2-domestic,12.837255,77.603323
M00545,DT-410,FDR-003,RR_Nagar,2.0,LT2-domestic,12.83568,77.604881
M00546,DT-410,FDR-003,RR_Nagar,3.5,LT2-domestic,12.836673,77.604321
M00547,DT-410,FDR-003,RR_Nagar,3.3,LT2-domestic,12.837322,77.603013
M00548,DT-410,FDR-003,RR_Nagar,1.2,LT2-domestic,12.836206,77.602918
M00549,DT-410,FDR-003,RR_Nagar,4.5,LT2-domestic,12.83726,77.603832
M00550,DT-411,FDR-003,RR_Nagar,2.4,LT2-domestic,12.817664,77.626605
M00551,DT-411,FDR-003,RR_Nagar,3.9,LT2-domestic,12.817777,77.626574
M00552,DT-411,FDR-003,RR_Nagar,2.1,LT2-domestic,12.817764,77.628893
H80553,DT-411,FDR-003,RR_Nagar,1.5,LT2-domestic,12.815127,77.627938
M00554,DT-411,FDR-003,RR_Nagar,1.7,LT2-domestic,12.817244,77.62676
M00555,DT-411,FDR-003,RR_Nagar,1.2,LT2-domestic,12.81674,77.627512
M00556,DT-411,FDR-003,RR_Nagar,3.8,LT2-domestic,12.818161,77.627017
M00557,DT-411,FDR-003,RR_Nagar,3.6,LT2-domestic,12.817004,77.627722
M00558,DT-411,FDR-003,RR_Nagar,4.3,LT2-domestic,12.81601,77.628741
M00559,DT-411,FDR-003,RR_Nagar,4.9,LT2-domestic,12.818506,77.629383
M00560,DT-411,FDR-003,RR_Nagar,1.2,LT2-domestic,12.817873,77.627143
M00561,DT-411,FDR-003,RR_Nagar,2.4,LT2-domestic,12.81804,77.625736
M00562,DT-411,FDR-003,RR_Nagar,3.8,LT2-domestic,12.817283,77.627092
M00563,DT-411,FDR-003,RR_Nagar,2.8,LT2-domestic,12.819029,77.626527
M00564,DT-411,FDR-003,RR_Nagar,1.3,LT2-domestic,12.818789,77.629365
M00565,DT-411,FDR-003,RR_Nagar,15.4,LT5-commercial,12.817921,77.626859
M00566,DT-411,FDR-003,RR_Nagar,4.6,LT2-domestic,12.817039,77.625612
M00567,DT-411,FDR-003,RR_Nagar,2.4,LT2-domestic,12.817742,77.6268
M00568,DT-411,FDR-003,RR_Nagar,4.3,LT2-domestic,12.817751,77.626746
M00569,DT-411,FDR-003,RR_Nagar,2.8,LT2-domestic,12.815774,77.625115
M00570,DT-411,FDR-003,RR_Nagar,2.0,LT2-domestic,12.818523,77.628294
M00571,DT-411,FDR-003,RR_Nagar,2.1,LT2-domestic,12.817032,77.628237
M00572,DT-411,FDR-003,RR_Nagar,3.9,LT2-domestic,12.818382,77.625652
M00573,DT-411,FDR-003,RR_Nagar,3.6,LT2-domestic,12.816802,77.627149
M00574,DT-411,FDR-003,RR_Nagar,2.5,LT2-domestic,12.818632,77.628544
M00575,DT-411,FDR-003,RR_Nagar,16.4,LT5-commercial,12.819799,77.627381
M00576,DT-411,FDR-003,RR_Nagar,21.8,LT5-commercial,12.816696,77.627857
M00577,DT-411,FDR-003,RR_Nagar,4.3,LT2-domestic,12.819396,77.628926
M00578,DT-411,FDR-003,RR_Nagar,1.8,LT2-domestic,12.817464,77.626537
M00579,DT-411,FDR-003,RR_Nagar,3.5,LT2-domestic,12.817564,77.627702
M00580,DT-411,FDR-003,RR_Nagar,4.8,LT2-domestic,12.817624,77.626829
M00581,DT-411,FDR-003,RR_Nagar,1.2,LT2-domestic,12.818438,77.626777
M00582,DT-411,FDR-003,RR_Nagar,1.9,LT2-domestic,12.818235,77.626051
M00583,DT-411,FDR-003,RR_Nagar,2.1,LT2-domestic,12.816823,77.626516
M00584,DT-411,FDR-003,RR_Nagar,3.0,LT2-domestic,12.81665,77.625941
M00585,DT-411,FDR-003,RR_Nagar,2.9,LT2-domestic,12.818862,77.626499
H80586,DT-411,FDR-003,RR_Nagar,4.9,LT2-domestic,12.817082,77.626762
M00587,DT-411,FDR-003,RR_Nagar,1.9,LT2-domestic,12.817589,77.627053
M00588,DT-411,FDR-003,RR_Nagar,3.7,LT2-domestic,12.816838,77.627492
M00589,DT-411,FDR-003,RR_Nagar,1.3,LT2-domestic,12.81685,77.626389
M00590,DT-411,FDR-003,RR_Nagar,4.1,LT2-domestic,12.816112,77.62553
M00591,DT-411,FDR-003,RR_Nagar,2.8,LT2-domestic,12.816524,77.628591
M00592,DT-411,FDR-003,RR_Nagar,2.2,LT2-domestic,12.816188,77.628177
M00593,DT-411,FDR-003,RR_Nagar,3.0,LT2-domestic,12.817875,77.627587
M00594,DT-411,FDR-003,RR_Nagar,4.4,LT2-domestic,12.816011,77.627824
M00595,DT-411,FDR-003,RR_Nagar,3.6,LT2-domestic,12.818712,77.627118
M00596,DT-411,FDR-003,RR_Nagar,3.0,LT2-domestic,12.818289,77.626941
M00597,DT-411,FDR-003,RR_Nagar,1.6,LT2-domestic,12.818176,77.626313
M00598,DT-411,FDR-003,RR_Nagar,2.4,LT2-domestic,12.816741,77.627817
M00599,DT-411,FDR-003,RR_Nagar,2.0,LT2-domestic,12.81582,77.626334
M00600,DT-412,FDR-004,RR_Nagar,1.1,LT2-domestic,12.827105,77.654565
M00601,DT-412,FDR-004,RR_Nagar,1.3,LT2-domestic,12.824363,77.656421
M00602,DT-412,FDR-004,RR_Nagar,4.1,LT2-domestic,12.826696,77.657679
M00603,DT-412,FDR-004,RR_Nagar,1.9,LT2-domestic,12.828305,77.656731
M00604,DT-412,FDR-004,RR_Nagar,1.6,LT2-domestic,12.827407,77.656594
M00605,DT-412,FDR-004,RR_Nagar,4.2,LT2-domestic,12.827308,77.654146
M00606,DT-412,FDR-004,RR_Nagar,2.4,LT2-domestic,12.826747,77.655249
M00607,DT-412,FDR-004,RR_Nagar,4.4,LT2-domestic,12.824969,77.654893
M00608,DT-412,FDR-004,RR_Nagar,2.8,LT2-domestic,12.826326,77.656726
M00609,DT-412,FDR-004,RR_Nagar,1.7,LT2-domestic,12.827223,77.656477
M00610,DT-412,FDR-004,RR_Nagar,2.1,LT2-domestic,12.828204,77.655646
M00611,DT-412,FDR-004,RR_Nagar,2.5,LT2-domestic,12.828721,77.655985
M00612,DT-412,FDR-004,RR_Nagar,2.7,LT2-domestic,12.826237,77.656739
M00613,DT-412,FDR-004,RR_Nagar,4.7,LT2-domestic,12.828223,77.655063
M00614,DT-412,FDR-004,RR_Nagar,4.7,LT2-domestic,12.828629,77.656134
M00615,DT-412,FDR-004,RR_Nagar,4.2,LT2-domestic,12.827938,77.654655
M00616,DT-412,FDR-004,RR_Nagar,1.4,LT2-domestic,12.826112,77.655733
M00617,DT-412,FDR-004,RR_Nagar,2.7,LT2-domestic,12.827709,77.653739
M00618,DT-412,FDR-004,RR_Nagar,3.0,LT2-domestic,12.827335,77.656318
